,Unnamed: 0.1,original_index,sentence,Unnamed: 0,date,year,month,day,author,title,url,section,publication,objectivity_classification,Emotional_appeal_classification,classification_raw,WordCount
6402,6402,143,she was also known for her sense of style and was a sponsor and organizer of the congressional black caucus fashion show,143,9/9/2019 0:00,2019,9,9,Konstantin Toropin,"Joan Johnson, co-founder of iconic Johnson Products, dies at 89",https://www.cnn.com/2019/09/09/us/joan-johnson-death-obit-trnd/index.html,us,CNN,True,False,Objective,22
6403,6403,143,she truly was a grande dame in every sense of the work said linda johnson rice ceo of johnson publishing company which formerly published ebony and jet magazines,143,9/9/2019 0:00,2019,9,9,Konstantin Toropin,"Joan Johnson, co-founder of iconic Johnson Products, dies at 89",https://www.cnn.com/2019/09/09/us/joan-johnson-death-obit-trnd/index.html,us,CNN,False,False,Subjective,28
6404,6404,143,dignified smart sharpwitted and fun,143,9/9/2019 0:00,2019,9,9,Konstantin Toropin,"Joan Johnson, co-founder of iconic Johnson Products, dies at 89",https://www.cnn.com/2019/09/09/us/joan-johnson-death-obit-trnd/index.html,us,CNN,False,False,Subjective,5
6405,6405,143,i have many fond memories of my conversations with herdispensing life advice,143,9/9/2019 0:00,2019,9,9,Konstantin Toropin,"Joan Johnson, co-founder of iconic Johnson Products, dies at 89",https://www.cnn.com/2019/09/09/us/joan-johnson-death-obit-trnd/index.html,us,CNN,False,False,Subjective,12
6406,6406,143,her life is one to be celebrated,143,9/9/2019 0:00,2019,9,9,Konstantin Toropin,"Joan Johnson, co-founder of iconic Johnson Products, dies at 89",https://www.cnn.com/2019/09/09/us/joan-johnson-death-obit-trnd/index.html,us,CNN,False,True,Subjective Emotional Appeal,7
6407,6407,143,services for johnson will be held friday in chicago,143,9/9/2019 0:00,2019,9,9,Konstantin Toropin,"Joan Johnson, co-founder of iconic Johnson Products, dies at 89",https://www.cnn.com/2019/09/09/us/joan-johnson-death-obit-trnd/index.html,us,CNN,True,False,Objective,9
6408,6408,144,cnnthe only democrat talking at length about his faith in the 2020 primary also happens to be the only gay candidate in the race,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Subjective,24
6409,6409,144,and hes one of the few from a red state,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Subjective,10
6410,6410,144,south bend indiana mayor pete buttigieg is an episcopalian who can freely quote bible verses,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,15
6411,6411,144,hes also a presidential candidate who embraces his husband on stage at campaign rallies,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,14
6412,6412,144,combining homosexuality and christianity might be the most natural thing in the world for buttigieg and millions of gay americans but it is an iconoclastic development in american politics where generalizations about religious freedom have in recent years been used specifically to fight advances in lgbtq rights,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,True,Subjective Emotional Appeal,47
6413,6413,144,for some on the religious right like franklin graham buttigiegs identity while its shared by many gay americans of faith does not compute,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Subjective,23
6414,6414,144,graham in a series of critical tweets said that being a gay christian is something to be repentant of not to be flaunted praised or politicized,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,True,Subjective Emotional Appeal,26
6415,6415,144,grahams position is ironic and hypocritical given his and the religious rights embrace of donald trump as president,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,True,Subjective Emotional Appeal,18
6416,6416,144,no one should presume to know another persons faith but it is a statement of fact that trump is a thricemarried megalomaniac who is certain in his infallibility and has mangled bible verses when hes tried to read them out loud,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,True,Subjective Emotional Appeal,41
6417,6417,144,but conservative faith leaders have pushed trump and applauded him in particular for his selection of conservative supreme court justices like neil gorsuch and brett kavanaugh who they hope will challenge court precedent on abortion and marriage equality,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,38
6418,6418,144,buttigieg has poked at this hypocrisy questioning whether trump believes in god,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Subjective,12
6419,6419,144,hes brought attacks on vice president mike pence who has joined the fight against gay rights and who wears his faith  he is an evangelical christian  on his sleeve,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,True,Objective Emotional Appeal,31
6420,6420,144,i hope that pete will offer more to the american people than attacks on my christian faith or attacks on the president as he seeks the highest office in the land pence told cnns dana bash after buttigiegs criticism later adding hed do well to reflect on the importance of respecting the freedom of religion of every american,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,True,Subjective Emotional Appeal,58
6421,6421,144,comments from leaders like graham a supporter of trump who is now saying buttigiegs interpretation of faith is flawed will complicate pences argument that his own faith is being targeted by buttigieg,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,32
6422,6422,144,what drew grahams ire were comments at a cnn town hall this week when buttigieg was asked by a woman who described herself as a bisexual christian how he will challenge the rights moral monopoly on christianity to unite conservative moderate and liberal christians alike his full answer is worth reading but the essence is that he acknowledged it can be challenging to be a person of faith whos also part of the lgbtq community while also saying his understanding of faith is far different than pences or grahams part of where im coming from is a faith tradition that counsels me to be as humble as possible that counsels me to look after those who need defending,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Unclassifiable,118
6423,6423,144,and frankly it couldnt be more radically different than what i see certainly in this white house where theres a lot of chestthumping and selfaggrandizing not to mention abusive behavior but also a political agenda that seems to always be revolving around the idea that somehow its too easy for poor people in this country,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,True,Subjective Emotional Appeal,55
6424,6424,144,its just so different than what i get when i read scripture,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Subjective,12
6425,6425,144,and i get that one of the things about scripture is different people see different things in it,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Subjective,18
6426,6426,144,but at the very least we should be able to establish that god does not have a political party,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Subjective,19
6427,6427,144,there is still a strong religious divide in the country on the subject of gay rights,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,16
6428,6428,144,in a 2017 pew survey there was strong support 62 among all americans for samesex marriage like the one a supreme court decision allows buttigieg to enjoy,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,27
6429,6442,144,she won 54  39 among people who go less than that,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,False,False,Unclassifiable,12
6430,6430,144,more than twothirds of americans not affiliated with a religion 85 support it along with catholics 67 and white mainline protestants 68,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,22
6431,6431,144,but support was less than 50 among other groups pew broke out including black protestants 44 support and white evangelical protestants 35,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,22
6432,6432,144,that divide carried over to political groups,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,7
6433,6433,144,just 40 of republicans supported samesex marriage in the survey compared to 73 of democrats and 60 of independents,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,19
6434,6434,144,there are other polls such as this one from pew that document how republicans are more likely to believe in god than democrats that theyre more likely to go to church and that religion plays a larger role in the lives of more republicans than democrats,144,4/25/2019 0:00,2019,4,25,Zachary B. Wolf,Analysis: Pete Buttigieg is driving the religious right nuts,https://www.cnn.com/2019/04/25/politics/religion-and-hypocrisy-are-clashing-with-sexuality-in-2020/index.html,politics,CNN,True,False,Objective,46
